snapped_at,price,market_cap,total_volume
2021-10-15 00:00:00 UTC,1.3265825583390476,4903590.974759815,702657.0941298743
2021-10-16 00:00:00 UTC,1.2815563943564006,4886091.481624109,192636.3393512186
2021-10-17 00:00:00 UTC,1.1677516924809672,4562924.508267198,299840.5705028691
2021-10-18 00:00:00 UTC,1.1034399416508425,4330452.496646102,196821.60231586904
2021-10-19 00:00:00 UTC,1.0177748239507718,4070645.4954904066,198647.52032977654
2021-10-20 00:00:00 UTC,0.9939371730976764,3955402.1360900966,271263.2706460571
2021-10-21 00:00:00 UTC,1.284230612767283,5115103.690262231,424158.94852955686
2021-10-22 00:00:00 UTC,1.0525304960409931,4225019.777839859,293304.1337554406
2021-10-23 00:00:00 UTC,0.986916361926826,3973877.1784294588,471599.051933593
2021-10-24 00:00:00 UTC,1.002636551721306,4050583.686014797,128264.30542190286
2021-10-25 00:00:00 UTC,0.953655438882318,3927514.8347183987,142039.64168981294
2021-10-26 00:00:00 UTC,0.9114526034266436,3697956.432798468,182052.53690246676
2021-10-27 00:00:00 UTC,0.9280183252206357,3780964.821606548,212923.21652704757
2021-10-28 00:00:00 UTC,0.926370591191613,3758031.1250035856,111131.24738091997
2021-10-29 00:00:00 UTC,0.8985948832345395,3645152.1819597897,82668.63203545818
2021-10-30 00:00:00 UTC,0.8148136451671287,3309448.885880149,540810.5163261518
2021-10-31 00:00:00 UTC,0.8295271171376137,3366575.529730375,78970.54899855195
2021-11-01 00:00:00 UTC,0.7027580354012358,2851760.3542658146,686214.6393030626
2021-11-02 00:00:00 UTC,0.6612771855366757,2730761.1098453435,146014.80420860022
2021-11-03 00:00:00 UTC,0.7270064282553845,2950602.6459242073,150173.97964345416
2021-11-04 00:00:00 UTC,0.7015383277586945,2847101.6861986415,101372.43948038926
2021-11-05 00:00:00 UTC,0.6853864581423829,2763212.6918789386,79511.28185925778
2021-11-06 00:00:00 UTC,0.6804707390300635,2759800.870704644,34386.186349993724
2021-11-07 00:00:00 UTC,0.8614954376686516,3549787.739438478,573433.6385927581
2021-11-08 00:00:00 UTC,0.8005263098527927,3248654.6931273825,158798.8399023884
2021-11-09 00:00:00 UTC,0.8098608765695621,3501453.521460448,434662.9261239006
2021-11-10 00:00:00 UTC,0.6405885164373769,2583218.1502467548,243770.45325714076
2021-11-11 00:00:00 UTC,0.6191087675649811,2514553.1833227915,62368.95543060532
2021-11-12 00:00:00 UTC,0.6204211207159515,2517761.078833073,31668.302544091493
2021-11-13 00:00:00 UTC,0.588542410435472,2385926.97717369,58626.119138956215
2021-11-14 00:00:00 UTC,0.5708424254752137,2316451.1554598385,54180.14197328202
2021-11-15 00:00:00 UTC,0.5927443946801646,2405992.9778722837,34869.30096494294
2021-11-16 00:00:00 UTC,0.5555480381102381,2254496.471947828,82286.34795198083
2021-11-17 00:00:00 UTC,0.511066052207352,2076336.8723432212,27285.776655217083
2021-11-18 00:00:00 UTC,0.573130462254899,2306969.691360872,61308.74950872006
2021-11-19 00:00:00 UTC,0.5532338432035556,2248892.576661067,8457.121467096045
2021-11-20 00:00:00 UTC,0.5243196888633765,2121986.8566618627,43852.71875401952
2021-11-21 00:00:00 UTC,0.534439183731759,2169919.6676039486,24991.16859488425
2021-11-22 00:00:00 UTC,0.5346177471870291,2184001.750038217,24885.953418979596
2021-11-23 00:00:00 UTC,0.5261040815113056,2133205.0318281157,4894.7288328527075
